"GEO_ID","NAME","B01003_001E","B01003_001M"
"0500000US55071","Manitowoc County, Wisconsin","79407","*****"
"0500000US55073","Marathon County, Wisconsin","135264","*****"
"0500000US55075","Marinette County, Wisconsin","40537","*****"
"0500000US55077","Marquette County, Wisconsin","15207","*****"
"0500000US55078","Menominee County, Wisconsin","4579","*****"
"0500000US55079","Milwaukee County, Wisconsin","954209","*****"
"0500000US55081","Monroe County, Wisconsin","45502","*****"
"0500000US55083","Oconto County, Wisconsin","37556","*****"
"0500000US55085","Oneida County, Wisconsin","35345","*****"
"0500000US55087","Outagamie County, Wisconsin","184754","*****"
"0500000US55089","Ozaukee County, Wisconsin","88284","*****"
"0500000US55091","Pepin County, Wisconsin","7262","*****"
"0500000US55093","Pierce County, Wisconsin","41603","*****"
"0500000US55095","Polk County, Wisconsin","43349","*****"
"0500000US55097","Portage County, Wisconsin","70599","*****"
"0500000US55099","Price County, Wisconsin","13490","*****"
"0500000US55101","Racine County, Wisconsin","195398","*****"
"0500000US55103","Richland County, Wisconsin","17539","*****"
"0500000US55105","Rock County, Wisconsin","161769","*****"
"0500000US55107","Rusk County, Wisconsin","14183","*****"
"0500000US55109","St. Croix County, Wisconsin","87917","*****"
"0500000US55111","Sauk County, Wisconsin","63596","*****"
"0500000US55113","Sawyer County, Wisconsin","16370","*****"
"0500000US55115","Shawano County, Wisconsin","41009","*****"
"0500000US55117","Sheboygan County, Wisconsin","115205","*****"
"0500000US55119","Taylor County, Wisconsin","20356","*****"
"0500000US55121","Trempealeau County, Wisconsin","29438","*****"
"0500000US55123","Vernon County, Wisconsin","30516","*****"
"0500000US55125","Vilas County, Wisconsin","21593","*****"
"0500000US55127","Walworth County, Wisconsin","103013","*****"
"0500000US55129","Washburn County, Wisconsin","15689","*****"
"0500000US55131","Washington County, Wisconsin","134535","*****"
"0500000US55133","Waukesha County, Wisconsin","398879","*****"
"0500000US55135","Waupaca County, Wisconsin","51444","*****"
"0500000US55137","Waushara County, Wisconsin","24116","*****"
"0500000US55139","Winnebago County, Wisconsin","169926","*****"
"0500000US55141","Wood County, Wisconsin","73274","*****"
"0500000US56001","Albany County, Wyoming","38102","*****"
"0500000US56003","Big Horn County, Wyoming","11901","*****"
"0500000US56005","Campbell County, Wyoming","47708","*****"
"0500000US56007","Carbon County, Wyoming","15477","*****"
"0500000US56009","Converse County, Wyoming","13997","*****"
"0500000US56011","Crook County, Wyoming","7410","*****"
"0500000US56013","Fremont County, Wyoming","40076","*****"
"0500000US56015","Goshen County, Wyoming","13438","*****"
"0500000US56017","Hot Springs County, Wyoming","4680","*****"
"0500000US56019","Johnson County, Wyoming","8515","*****"
"0500000US56021","Laramie County, Wyoming","97692","*****"
"0500000US56023","Lincoln County, Wyoming","19011","*****"
"0500000US56025","Natrona County, Wyoming","80610","*****"
"0500000US56027","Niobrara County, Wyoming","2448","*****"
"0500000US56029","Park County, Wyoming","29121","*****"
"0500000US56031","Platte County, Wyoming","8673","*****"
"0500000US56033","Sheridan County, Wyoming","30012","*****"
"0500000US56035","Sublette County, Wyoming","9951","*****"
"0500000US56037","Sweetwater County, Wyoming","44117","*****"
"0500000US56039","Teton County, Wyoming","23059","*****"
"0500000US56041","Uinta County, Wyoming","20609","*****"
"0500000US56043","Washakie County, Wyoming","8129","*****"
"0500000US56045","Weston County, Wyoming","7100","*****"
"0500000US72001","Adjuntas Municipio, Puerto Rico","18181","*****"
"0500000US72003","Aguada Municipio, Puerto Rico","38643","*****"
"0500000US72005","Aguadilla Municipio, Puerto Rico","54166","*****"
"0500000US72007","Aguas Buenas Municipio, Puerto Rico","26275","*****"
"0500000US72009","Aibonito Municipio, Puerto Rico","23457","*****"
"0500000US72011","A�asco Municipio, Puerto Rico","27368","*****"
"0500000US72013","Arecibo Municipio, Puerto Rico","87242","*****"
"0500000US72015","Arroyo Municipio, Puerto Rico","18111","*****"
"0500000US72017","Barceloneta Municipio, Puerto Rico","24299","*****"
"0500000US72019","Barranquitas Municipio, Puerto Rico","28755","*****"
"0500000US72021","Bayam�n Municipio, Puerto Rico","182955","*****"
"0500000US72023","Cabo Rojo Municipio, Puerto Rico","49005","*****"
"0500000US72025","Caguas Municipio, Puerto Rico","131363","*****"
"0500000US72027","Camuy Municipio, Puerto Rico","32222","*****"
"0500000US72029","Can�vanas Municipio, Puerto Rico","46108","*****"
"0500000US72031","Carolina Municipio, Puerto Rico","157453","*****"
"0500000US72033","Cata�o Municipio, Puerto Rico","24888","*****"
"0500000US72035","Cayey Municipio, Puerto Rico","44530","*****"
"0500000US72037","Ceiba Municipio, Puerto Rico","11853","*****"
"0500000US72039","Ciales Municipio, Puerto Rico","16912","*****"
"0500000US72041","Cidra Municipio, Puerto Rico","40343","*****"
"0500000US72043","Coamo Municipio, Puerto Rico","39265","*****"
"0500000US72045","Comer�o Municipio, Puerto Rico","19539","*****"
"0500000US72047","Corozal Municipio, Puerto Rico","34165","*****"
"0500000US72051","Dorado Municipio, Puerto Rico","37208","*****"
"0500000US72053","Fajardo Municipio, Puerto Rico","32001","*****"
"0500000US72054","Florida Municipio, Puerto Rico","11910","*****"
"0500000US72055","Gu�nica Municipio, Puerto Rico","16783","*****"
"0500000US72057","Guayama Municipio, Puerto Rico","41706","*****"
"0500000US72059","Guayanilla Municipio, Puerto Rico","19008","*****"
"0500000US72061","Guaynabo Municipio, Puerto Rico","88663","*****"
"0500000US72063","Gurabo Municipio, Puerto Rico","46894","*****"
"0500000US72065","Hatillo Municipio, Puerto Rico","40390","*****"
"0500000US72067","Hormigueros Municipio, Puerto Rico","16180","*****"
"0500000US72069","Humacao Municipio, Puerto Rico","53466","*****"
"0500000US72071","Isabela Municipio, Puerto Rico","42420","*****"
"0500000US72073","Jayuya Municipio, Puerto Rico","14906","*****"
"0500000US72075","Juana D�az Municipio, Puerto Rico","46960","*****"
"0500000US72077","Juncos Municipio, Puerto Rico","39128","*****"
"0500000US72079","Lajas Municipio, Puerto Rico","23315","*****"
"0500000US72081","Lares Municipio, Puerto Rico","26451","*****"
"0500000US72083","Las Mar�as Municipio, Puerto Rico","8599","*****"
"0500000US72085","Las Piedras Municipio, Puerto Rico","37768","*****"
"0500000US72087","Lo�za Municipio, Puerto Rico","26463","*****"
"0500000US72089","Luquillo Municipio, Puerto Rico","18547","*****"
"0500000US72091","Manat� Municipio, Puerto Rico","39692","*****"
"0500000US72095","Maunabo Municipio, Puerto Rico","11023","*****"
"0500000US72097","Mayag�ez Municipio, Puerto Rico","77255","*****"
"0500000US72099","Moca Municipio, Puerto Rico","36872","*****"
"0500000US72101","Morovis Municipio, Puerto Rico","31320","*****"
"0500000US72103","Naguabo Municipio, Puerto Rico","26266","*****"
"0500000US72105","Naranjito Municipio, Puerto Rico","28557","*****"
"0500000US72107","Orocovis Municipio, Puerto Rico","21407","*****"
"0500000US72109","Patillas Municipio, Puerto Rico","17334","*****"
"0500000US72111","Pe�uelas Municipio, Puerto Rico","20984","*****"
"0500000US72113","Ponce Municipio, Puerto Rico","143926","*****"
"0500000US72115","Quebradillas Municipio, Puerto Rico","24036","*****"
"0500000US72117","Rinc�n Municipio, Puerto Rico","14269","*****"
"0500000US72119","R�o Grande Municipio, Puerto Rico","50550","*****"
"0500000US72121","Sabana Grande Municipio, Puerto Rico","23054","*****"
"0500000US72123","Salinas Municipio, Puerto Rico","28633","*****"
"0500000US72125","San Germ�n Municipio, Puerto Rico","32114","*****"
"0500000US72127","San Juan Municipio, Puerto Rico","344606","*****"
"0500000US72129","San Lorenzo Municipio, Puerto Rico","37873","*****"
"0500000US72131","San Sebasti�n Municipio, Puerto Rico","37964","*****"
"0500000US72133","Santa Isabel Municipio, Puerto Rico","22066","*****"
"0500000US72135","Toa Alta Municipio, Puerto Rico","73405","*****"
"0500000US72137","Toa Baja Municipio, Puerto Rico","79726","*****"
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","67780","*****"
"0500000US72141","Utuado Municipio, Puerto Rico","29402","*****"
"0500000US72143","Vega Alta Municipio, Puerto Rico","37724","*****"
"0500000US72145","Vega Baja Municipio, Puerto Rico","53371","*****"
"0500000US72147","Vieques Municipio, Puerto Rico","8771","*****"
"0500000US72149","Villalba Municipio, Puerto Rico","22993","*****"
"0500000US72151","Yabucoa Municipio, Puerto Rico","34149","*****"
"0500000US72153","Yauco Municipio, Puerto Rico","36439","*****"
"0500000US30019","Daniels County, Montana","1753","157"
"0500000US30079","Prairie County, Montana","1342","116"
"0500000US48269","King County, Texas","228","69"
"0500000US30109","Wibaux County, Montana","1175","145"
"0500000US28055","Issaquena County, Mississippi","1328","195"
"0500000US13265","Taliaferro County, Georgia","1665","152"
"0500000US48033","Borden County, Texas","665","119"
"0500000US31103","Keya Paha County, Nebraska","792","104"
"0500000US02230","Skagway Municipality, Alaska","1061","123"
"0500000US38033","Golden Valley County, North Dakota","1882","100"
"0500000US48045","Briscoe County, Texas","1546","128"
"0500000US31085","Hayes County, Nebraska","943","74"
"0500000US38007","Billings County, North Dakota","946","90"
"0500000US30055","McCone County, Montana","1630","118"
"0500000US48169","Garza County, Texas","6288","188"
"0500000US48235","Irion County, Texas","1524","153"
"0500000US20007","Barber County, Kansas","4733","149"
"0500000US30065","Musselshell County, Montana","4807","108"
"0500000US31009","Blaine County, Nebraska","480","55"
"0500000US48261","Kenedy County, Texas","595","181"
"0500000US13239","Quitman County, Georgia","2276","152"
"0500000US20165","Rush County, Kansas","3102","132"
"0500000US02068","Denali Borough, Alaska","2232","380"
"0500000US30025","Fallon County, Montana","2838","157"
"0500000US06091","Sierra County, California","2930","161"
"0500000US49009","Daggett County, Utah","612","168"
"0500000US32011","Eureka County, Nevada","1830","167"
"0500000US31115","Loup County, Nebraska","585","61"
"0500000US31017","Brown County, Nebraska","2988","104"
"0500000US46107","Potter County, South Dakota","2326","104"
"0500000US32009","Esmeralda County, Nevada","981","167"
"0500000US08053","Hinsdale County, Colorado","878","108"
"0500000US08057","Jackson County, Colorado","1296","118"
"0500000US30059","Meagher County, Montana","1968","201"
"0500000US08017","Cheyenne County, Colorado","2039","170"
"0500000US08111","San Juan County, Colorado","544","97"
"0500000US31175","Valley County, Nebraska","4224","61"
"0500000US02282","Yakutat City and Borough, Alaska","689","79"
"0500000US31117","McPherson County, Nebraska","454","89"
"0500000US30103","Treasure County, Montana","777","88"
"0500000US49031","Piute County, Utah","1904","168"
"0500000US20083","Hodgeman County, Kansas","1842","132"
"0500000US46063","Harding County, South Dakota","1311","95"
"0500000US48393","Roberts County, Texas","885","125"
"0500000US20199","Wallace County, Kansas","1575","112"
"0500000US48443","Terrell County, Texas","862","187"
"0500000US48173","Glasscock County, Texas","1430","146"
"0500000US20071","Greeley County, Kansas","1200","112"
"0500000US30037","Golden Valley County, Montana","724","100"
"0500000US08061","Kiowa County, Colorado","1449","118"
"0500000US72093","Maricao Municipio, Puerto Rico","6202","218"
"0500000US08033","Dolores County, Colorado","1841","170"
"0500000US38083","Sheridan County, North Dakota","1405","92"
"0500000US31007","Banner County, Nebraska","696","72"
"0500000US31165","Sioux County, Nebraska","1266","72"
"0500000US15009","Maui County, Hawaii","165281","16"
"0500000US31005","Arthur County, Nebraska","418","46"
"0500000US16025","Camas County, Idaho","886","105"
"0500000US48431","Sterling County, Texas","1141","137"
"0500000US46119","Sully County, South Dakota","1331","104"
"0500000US20101","Lane County, Kansas","1642","114"
"0500000US31015","Boyd County, Nebraska","2042","90"
"0500000US20063","Gove County, Kansas","2619","114"
"0500000US48263","Kent County, Texas","749","118"
"0500000US48301","Loving County, Texas","102","47"
"0500000US48433","Stonewall County, Texas","1385","118"
"0500000US30091","Sheridan County, Montana","3574","157"
"0500000US31063","Frontier County, Nebraska","2609","74"
"0500000US31091","Hooker County, Nebraska","691","82"
"0500000US46021","Campbell County, South Dakota","1435","168"
"0500000US48155","Foard County, Texas","1408","137"
"0500000US46055","Haakon County, South Dakota","2082","96"
"0500000US31075","Grant County, Nebraska","718","63"
"0500000US02060","Bristol Bay Borough, Alaska","890","89"
"0500000US31029","Chase County, Nebraska","3734","214"
"0500000US08079","Mineral County, Colorado","823","113"
"0500000US72049","Culebra Municipio, Puerto Rico","1314","218"
